id,addr_state,annual_inc,emp_length,emp_title,home_ownership,installment,loan_amnt,purpose,term,int_rate,avg_cur_bal,inq_last_12m,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,num_bc_tl,num_il_tl,num_op_rev_tl,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,percent_bc_gt_75,pub_rec_bankruptcies,total_acc,total_bal_ex_mort,loan_status
29094421,IL,70000,7 years,Engineer,MORTGAGE,697.24,21300,debt_consolidation, 36 months,10.99%,6029,,,171,220,65,5,2,18,7,6,6,0,1,7,60,0,18,42204,Fully Paid
90087941,AR,53200,10+ years,Teacher,MORTGAGE,232.43,5925,debt_consolidation, 36 months,23.99%,27922,6,6690,164,220,5,4,5,26,11,7,6,0,5,10,33.3,0,28,48558,Fully Paid
19445972,MS,62000,9 years,Serviceman,MORTGAGE,694.2,21000,debt_consolidation, 36 months,11.67%,35903,,,138,151,13,13,2,,5,9,3,0,0,5,100,0,20,40659,Fully Paid
111986415,CT,52000,4 years,Warehouse associate,MORTGAGE,410.26,17600,debt_consolidation, 60 months,14.08%,24338,1,4602,76,295,21,21,1,,4,2,4,0,0,6,50,1,16,6251,Fully Paid
74964710,NY,73000,9 years,Executive Assistant ,MORTGAGE,797.03,24000,debt_consolidation, 36 months,11.99%,23475,4,5528,178,78,5,3,1,,6,13,7,0,3,12,25,1,25,58141,Fully Paid
65624701,FL,45000,4 years,supervisor of pharmacy services,RENT,415.71,16200,major_purchase, 60 months,18.49%,1316,,,,118,47,47,0,3,6,0,4,2,0,4,0,0,6,5265,Charged Off
16041112,OR,47000,4 years,Admissions Coordinator,RENT,523.66,21075,debt_consolidation, 60 months,16.99%,2959,,,152,91,2,2,0,43,7,19,13,0,2,16,16.7,0,37,44387,Fully Paid
77981528,CA,40000,2 years,Sales,RENT,446.67,13450,debt_consolidation, 36 months,11.99%,2346,2,1441,116,102,2,2,0,,3,4,5,0,4,6,0,3,10,14077,Charged Off
763283,SC,42000,3 years,Up Dish,MORTGAGE,218.82,9000,other, 60 months,15.99%,,,,,,,,,79,,,,,,15,,0,31,,Charged Off
136600344,AZ,49000,10+ years,produce manager,MORTGAGE,487.86,20000,debt_consolidation, 60 months,16.14%,16033,0,6221,121,120,15,15,2,,3,4,5,0,0,8,100,1,11,13839,Fully Paid
114210150,KS,135000,7 years,Reg Sales Rep,MORTGAGE,249.89,7000,debt_consolidation, 36 months,17.09%,9181,11,200,144,258,12,2,3,17,5,9,12,0,3,16,0,1,27,45747,Fully Paid
142151377,NY,44000,10+ years,Cook,RENT,742.46,20000,small_business, 36 months,19.92%,2142,1,0,111,77,6,6,0,44,3,5,5,0,2,6,0,0,14,12849,Fully Paid
54239299,WA,45000,4 years,Slot Operations Asst,RENT,452.89,18000,credit_card, 60 months,17.57%,1683,,,157,126,7,7,0,,9,4,12,0,1,13,100,0,16,20191,Fully Paid
100042910,AZ,60000,2 years,School Director,OWN,879.63,24000,debt_consolidation, 36 months,18.99%,9331,2,3397,116,157,8,7,3,68,7,22,9,0,3,24,33.3,0,41,214604,Fully Paid
85706099,IL,35000,10+ years,Setup/Operator,RENT,344.17,10000,credit_card, 36 months,14.49%,3049,2,1585,125,269,20,9,0,39,4,12,5,0,1,8,100,1,24,24389,Fully Paid
856907,OH,46800,7 years,Cumberland Development,RENT,444.79,20000,debt_consolidation, 60 months,11.99%,,,,,,,,,,,,,,,5,,0,12,,Fully Paid
65342461,FL,40000,3 years,Video editor/ post production,RENT,285.75,8400,debt_consolidation, 36 months,13.67%,2730,,,96,129,4,4,0,56,5,3,7,0,3,8,0,0,14,21840,Fully Paid
68996916,CO,70000,1 year,Nurse Practitioner,MORTGAGE,876.26,28000,debt_consolidation, 36 months,7.91%,9775,1,7179,111,138,33,7,3,,6,14,7,0,1,19,25,0,32,87214,Fully Paid
132479491,WI,35000,2 years,CsrII ,RENT,520.37,14500,credit_card, 36 months,17.47%,3205,6,2140,233,178,7,5,1,71,5,5,10,0,5,13,20,0,17,41663,Fully Paid
39927773,AZ,65000,< 1 year,Financial Center Manager,RENT,577.31,25000,debt_consolidation, 60 months,13.66%,18361,,,134,278,2,2,3,10,6,5,4,0,2,6,50,0,19,91803,Charged Off
13016946,TX,180000,6 years,Finance manager,MORTGAGE,308.3,9000,home_improvement, 36 months,14.16%,6187,,,210,259,17,1,0,13,8,5,10,0,1,13,50,0,17,80430,Charged Off
7617660,CA,95940,10+ years,,MORTGAGE,510.27,15000,credit_card, 36 months,13.67%,29857,,,148,422,13,5,5,6,18,13,8,0,2,13,60,0,51,45860,Fully Paid
11717002,WA,97800,1 year,Sales Executive,MORTGAGE,762.08,24000,medical, 36 months,8.90%,42426,,,167,195,5,5,4,,8,5,5,0,2,10,0,0,24,98824,Fully Paid
156520077,NC,198000,,,MORTGAGE,765.77,25000,debt_consolidation, 36 months,6.46%,26301,4,4841,135,338,2,2,6,41,11,18,11,0,6,17,20,0,47,120404,Fully Paid
12267004,KY,36000,,,OWN,190.93,5000,home_improvement, 36 months,21.99%,7604,,,150,286,1,1,1,47,4,7,5,0,2,7,,0,26,38022,Fully Paid
133163744,AR,89000,10+ years,Center manager,MORTGAGE,453.39,15200,other, 60 months,25.81%,13217,13,3516,124,146,15,2,3,15,8,12,11,0,3,14,25,0,31,72558,Charged Off
150371580,TX,60000,7 years,truck driver,ANY,635.86,24000,debt_consolidation, 60 months,20.00%,4343,2,75,48,60,0,0,0,,5,5,1,0,2,3,0,0,12,13029,Charged Off
17763112,OK,46000,2 years,Registered Nurse,MORTGAGE,434.13,12525,other, 36 months,14.99%,19943,,,176,82,2,2,3,,2,8,5,0,2,9,50,0,16,43199,Fully Paid
50064420,MN,70000,10+ years,machinist,MORTGAGE,661.43,26875,credit_card, 60 months,16.55%,14391,,,119,162,28,28,1,3,11,7,9,0,0,10,28.6,0,26,20434,Charged Off
1528128,CA,74700,4 years,City of Monterey Park,RENT,765.24,28000,debt_consolidation, 60 months,21.49%,5059,,,195,122,12,12,0,,6,13,8,0,1,17,100,0,23,85999,Charged Off
103861970,OK,45000,5 years,Property Manager,MORTGAGE,409.87,14250,home_improvement, 60 months,23.99%,2162,2,1937,101,161,15,15,0,28,5,24,8,0,0,18,66.7,1,36,38916,Fully Paid
67355684,NV,80000,7 years,DSR (Truck Driver),RENT,188.33,5575,car, 36 months,13.18%,645,5,577,118,99,13,13,0,19,4,2,4,0,0,5,0,0,12,2581,Fully Paid
102453672,AL,65000,10+ years,City letter carrier ,MORTGAGE,331.27,14400,debt_consolidation, 60 months,13.49%,26856,4,328,121,152,46,2,5,1,6,7,5,0,2,9,0,0,23,34377,Fully Paid
109916598,CA,72000,5 years,Operator ,MORTGAGE,658.05,20000,credit_card, 60 months,30.89%,1822,3,3432,22,294,3,3,0,,12,3,21,0,6,23,54.5,0,27,41916,Charged Off
114166007,NC,95000,5 years,Estimator,MORTGAGE,498.15,15000,credit_card, 36 months,11.99%,3156,2,5662,134,183,2,2,2,35,17,17,13,0,3,15,33.3,0,54,47334,Fully Paid
10995064,NC,59900,5 years,Engineer,MORTGAGE,123.01,3600,home_improvement, 36 months,13.98%,6279,,,50,343,18,10,2,,6,5,7,0,1,9,80,0,18,30263,Fully Paid
111796628,GA,60000,10+ years,Driver,MORTGAGE,326.2,9600,credit_card, 36 months,13.59%,1489,0,3221,16,108,47,16,0,,8,1,9,0,0,10,80,0,16,14891,Fully Paid
2635088,FL,170000,10+ years,CHEP,MORTGAGE,310.65,15000,home_improvement, 60 months,8.90%,68872,,,125,125,36,9,3,,3,2,5,0,1,7,0,0,11,7522,Fully Paid
10097599,WA,53424,10+ years,Social Worker 3,MORTGAGE,329.44,10375,credit_card, 36 months,8.90%,24666,,,145,269,12,7,1,,9,14,10,0,2,13,50,0,30,40744,Fully Paid
78408952,CA,100000,< 1 year,Registered nurse,MORTGAGE,652.41,20000,other, 36 months,10.75%,17386,3,6,88,120,6,6,4,11,12,2,10,1,4,11,0,0,28,6,Charged Off
56107339,NY,80000,< 1 year,Senior Associate,RENT,654.68,20000,credit_card, 36 months,10.99%,3614,,,130,120,7,7,0,,3,9,6,0,1,10,33.3,0,17,32528,Fully Paid
30425895,MI,40000,,,MORTGAGE,191.28,6000,debt_consolidation, 36 months,9.17%,12619,,,311,131,21,16,3,,4,12,4,0,0,7,50,1,24,41781,Fully Paid
125470067,NC,122000,10+ years,Director Raleigh Regional Office,MORTGAGE,1229.97,40000,credit_card, 36 months,6.72%,55957,2,21441,230,275,9,9,5,,16,18,9,0,2,12,42.9,0,43,191276,Fully Paid
48736443,MA,50000,< 1 year,accountant II,MORTGAGE,433.59,13000,credit_card, 36 months,12.29%,23406,,,90,185,6,6,1,,6,7,6,0,2,8,33.3,0,14,42105,Fully Paid
158754668,FL,52000,10+ years,technical supervisor,RENT,379.45,12000,debt_consolidation, 60 months,28.80%,2787,3,6156,133,408,7,4,1,69,11,9,10,0,4,11,25,0,26,30657,Fully Paid
134320436,SC,66000,< 1 year,Accountant,OWN,137.73,4000,home_improvement, 36 months,14.52%,8135,1,7861,152,174,13,13,0,,17,33,19,0,0,23,45.5,0,64,187106,Fully Paid
78982834,TX,115000,9 years,Associate Director,MORTGAGE,749.94,30000,debt_consolidation, 60 months,17.27%,35072,8,7548,181,219,2,2,6,5,7,20,10,0,2,15,20,0,43,133149,Charged Off
93614912,TX,74000,10+ years,Director,MORTGAGE,308.19,9800,debt_consolidation, 36 months,8.24%,10003,2,5548,151,275,3,3,3,13,14,9,19,0,5,22,9.1,0,41,117616,Fully Paid
93980992,MI,68500,10+ years,Social Worker,RENT,148.27,4500,debt_consolidation, 36 months,11.44%,9276,4,2066,231,144,0,0,0,38,7,43,7,0,5,27,33.3,0,58,250446,Fully Paid
66310303,MN,85000,10+ years,Registered Nurse,MORTGAGE,450.17,14000,home_improvement, 36 months,9.76%,11561,,,171,385,2,2,2,15,3,12,8,0,2,13,100,1,26,48426,Fully Paid
97478836,NC,80000,1 year,mri tech,MORTGAGE,361,12000,home_improvement, 60 months,26.24%,8641,2,1522,116,166,4,1,0,55,12,21,12,0,5,15,12.5,0,41,129619,Fully Paid
72703391,IN,30000,7 years,Legal Secretary/Bookkeeper,RENT,394.25,10500,debt_consolidation, 36 months,20.75%,3321,1,8449,77,303,8,8,0,80,17,4,9,0,1,13,100,0,32,29897,Charged Off
129180183,CA,338000,5 years,CEO ,MORTGAGE,733.87,35000,home_improvement, 60 months,9.43%,59867,4,28010,233,121,55,11,3,48,4,23,5,0,2,8,25,0,33,45941,Fully Paid
96044006,OH,95000,10+ years,CT. MRI TECH.,MORTGAGE,184.64,5600,other, 36 months,11.49%,6807,0,24808,134,321,96,5,0,,8,7,10,0,2,12,83.3,0,19,74879,Fully Paid
135081119,NJ,40000,1 year,Sales Associate,RENT,260.25,8000,debt_consolidation, 36 months,10.56%,342,3,848,96,104,3,3,0,44,8,2,8,0,2,8,0,0,18,2393,Charged Off
149970239,OH,70000,5 years,Support Manager ,MORTGAGE,283.85,12000,debt_consolidation, 60 months,14.74%,1541,9,1755,141,124,2,2,0,55,9,12,18,0,6,22,0,1,48,33907,Fully Paid
113848917,SC,33300,,,RENT,34.22,1000,other, 36 months,14.08%,2086,1,1416,50,153,7,7,0,16,10,5,4,0,3,6,50,0,27,12516,Fully Paid
74805682,CA,78000,10+ years,bus operator,MORTGAGE,927.1,35000,debt_consolidation, 60 months,19.99%,5024,2,3737,124,216,23,6,4,65,9,5,9,0,1,12,20,2,22,55262,Charged Off
37821455,PA,125000,6 years,Atmospheric Scientist,MORTGAGE,858.05,28000,credit_card, 36 months,6.49%,60277,,,158,173,73,20,4,,7,3,4,0,0,6,100,0,17,39572,Fully Paid
79042394,NY,40000,2 years,Radiologic Technologist,MORTGAGE,107.81,3200,debt_consolidation, 36 months,12.99%,24590,3,9724,,188,5,5,1,,4,0,4,0,1,5,100,0,7,16942,Fully Paid
61982429,WA,51000,10+ years,Program Coordinator,RENT,245.51,7500,moving, 36 months,10.99%,20096,,,266,255,19,3,2,,4,13,3,0,1,5,100,1,24,100480,Fully Paid
71072067,TX,33000,8 years,Driver,MORTGAGE,290.82,7700,debt_consolidation, 36 months,21.18%,1302,1,1207,154,107,12,11,1,9,5,10,8,0,2,10,75,0,21,13017,Fully Paid
6188660,CA,94000,5 years,Symantec Corp,RENT,576.29,20000,credit_card, 60 months,24.08%,2734,,,,73,7,7,1,14,5,0,7,0,2,7,66.7,0,8,13670,Fully Paid
40960159,AR,85996.27,10+ years,machine builder,MORTGAGE,335.87,15000,debt_consolidation, 60 months,12.29%,38881,,,124,215,8,3,3,,11,4,5,0,5,9,75,1,22,22376,Fully Paid
39732079,NY,80000,3 years,Clinical Team Manager,MORTGAGE,623.89,18000,debt_consolidation, 36 months,14.99%,6473,,,132,173,1,1,4,35,17,22,32,0,11,40,30.8,0,66,141748,Fully Paid
35713160,TX,43500,6 years,computer operator ,OWN,397.61,14700,debt_consolidation, 60 months,20.99%,4408,,,78,85,16,8,0,,7,5,10,0,1,12,100,0,19,52895,Fully Paid
18955028,AZ,147000,5 years,Superior Court Judge,MORTGAGE,590.72,16000,house, 36 months,19.52%,3213,,,122,230,26,26,4,13,9,3,7,0,0,8,50,0,21,25700,Fully Paid
102126129,KS,56000,2 years,Assistant Service Advisor,MORTGAGE,433.77,12000,medical, 36 months,17.99%,11475,0,12246,152,183,14,13,2,6,3,5,4,0,0,9,33.3,0,11,54355,Fully Paid
24006036,TX,95000,7 years,Driver,MORTGAGE,979.02,28000,home_improvement, 36 months,15.61%,10645,,,168,122,2,2,2,26,7,8,8,0,3,12,25,0,23,54006,Fully Paid
44733676,CA,80000,8 years,Engineer,RENT,304.28,14600,debt_consolidation, 60 months,9.17%,9811,,,130,170,42,14,2,32,6,5,5,0,0,8,0,0,14,68674,Fully Paid
39887146,WI,50850,1 year,Pastor,RENT,750.86,24000,credit_card, 36 months,7.89%,11193,,,137,291,11,11,1,,4,9,7,0,1,13,100,0,19,145512,Fully Paid
34293284,PA,32000,10+ years,Customer Service Specialist,OWN,342.21,11475,debt_consolidation, 60 months,25.80%,763,,,125,150,2,2,0,32,11,4,25,0,7,25,11.1,0,40,13741,Charged Off
8647466,TX,52000,8 years,Teacher,MORTGAGE,585.25,18225,debt_consolidation, 36 months,9.67%,15648,,,206,258,1,1,4,82,11,30,7,0,3,11,40,0,51,88767,Charged Off
51879836,MI,38000,,,MORTGAGE,234.82,7000,debt_consolidation, 36 months,12.69%,15454,,,122,398,17,10,3,,6,5,9,0,1,12,100,1,30,23439,Fully Paid
51856434,NH,55000,10+ years,Nurse Unit Manager,RENT,200.12,6000,credit_card, 36 months,12.29%,716,,,261,26,7,1,0,,2,7,7,0,3,8,50,0,14,5729,Fully Paid
41288201,CA,95000,10+ years,District Network Specialist Supervisor,MORTGAGE,307.42,12750,debt_consolidation, 60 months,15.61%,11391,,,211,381,2,2,2,79,9,6,2,0,2,4,50,1,20,45564,Fully Paid
56021769,KY,65000,10+ years,maintenance,RENT,373.56,11200,debt_consolidation, 36 months,12.29%,7133,,,121,92,81,3,0,,1,13,2,0,3,5,100,0,16,35667,Fully Paid
60676797,VA,130000,8 years,Manager,MORTGAGE,201.27,6000,debt_consolidation, 36 months,12.69%,16281,,,246,191,2,2,2,44,14,15,9,0,6,15,50,0,45,70916,Fully Paid
92536931,CA,35000,6 years,Caregiver,RENT,233.26,6150,car, 36 months,21.49%,7114,0,1918,56,43,8,8,0,,2,4,4,0,2,6,0,0,10,42683,Charged Off
60960724,MD,80779,10+ years,Teacher,OWN,629.01,25000,credit_card, 60 months,17.57%,20327,,,185,132,3,3,1,28,6,42,8,0,2,26,100,0,58,256077,Fully Paid
79753453,CO,66100,6 years,Labor,MORTGAGE,659.24,20000,debt_consolidation, 36 months,11.47%,12516,2,1636,128,299,16,16,2,8,8,6,2,3,0,6,0,0,21,31634,Fully Paid
91180574,ND,68000,3 years,Manager of motor vehicle/passport office,MORTGAGE,476.93,15000,credit_card, 36 months,8.99%,11024,0,10374,130,142,25,11,2,,19,8,9,0,1,14,75,0,34,43448,Fully Paid
131569115,OK,88000,2 years,Software Engineer,MORTGAGE,564.01,26000,debt_consolidation, 60 months,10.90%,24994,5,4980,80,129,19,8,4,,4,9,8,0,3,14,25,0,24,110973,Fully Paid
58724051,CA,30000,7 years,Mechanic,RENT,275.96,8000,major_purchase, 36 months,14.65%,4698,,,149,149,3,3,0,,2,6,4,0,3,6,100,0,10,23488,Charged Off
97053115,MI,110000,10+ years,elevator technician,OWN,316.3,9600,debt_consolidation, 36 months,11.44%,5275,5,8048,124,203,2,2,0,70,10,12,11,0,6,18,66.7,0,28,94953,Fully Paid
130491069,AR,45000,10+ years,lab tech/x-ray tech,MORTGAGE,682.73,22000,debt_consolidation, 36 months,7.34%,6501,1,10760,171,141,11,11,1,,8,5,9,0,2,11,0,0,20,36282,Charged Off
97386982,MA,69640,10+ years,Managet,OWN,172.96,5500,major_purchase, 36 months,8.24%,2225,12,951,137,118,4,4,0,27,18,10,9,0,4,13,0,1,44,28924,Fully Paid
58250429,NY,256000,6 years,Vice President - Finance,OWN,752.87,25000,debt_consolidation, 36 months,5.32%,27586,,,121,296,11,11,3,,17,3,15,0,1,17,81.8,0,28,90686,Fully Paid
95776179,CA,65000,1 year,Sales Rep,RENT,1039.82,30000,debt_consolidation, 36 months,14.99%,3170,0,7058,97,128,3,3,0,20,13,5,9,0,1,11,37.5,0,19,34873,Fully Paid
67478889,OR,51000,10+ years,installer,RENT,164.84,5000,car, 36 months,11.48%,6648,0,20613,124,151,27,8,0,74,2,4,5,0,1,7,100,0,14,39889,Fully Paid
26157999,WV,59875.2,9 years,County Clerk,MORTGAGE,570.25,22950,debt_consolidation, 60 months,16.99%,12472,,,144,322,6,6,2,56,9,7,4,0,3,8,100,0,19,27972,Fully Paid
1682531,CA,120000,10+ years,kamps propane,RENT,999.38,35000,debt_consolidation, 60 months,23.63%,4747,,,132,295,0,0,0,38,22,6,16,0,5,19,75,0,46,85444,Fully Paid
54157531,OH,32000,,,RENT,265.93,8500,debt_consolidation, 36 months,7.89%,1625,,,116,303,21,11,1,52,4,7,11,0,1,13,0,1,21,16252,Fully Paid
88553502,NY,60000,1 year,Coordinator,RENT,347.8,16000,other, 60 months,10.99%,3494,4,4230,78,84,4,4,0,,6,21,7,0,3,22,0,0,33,73382,Charged Off
36320682,NV,85000,3 years,Dealer,RENT,267.21,8000,debt_consolidation, 36 months,12.39%,4592,,,94,156,0,0,0,75,9,15,11,0,6,13,33.3,0,31,59694,Charged Off
14117913,CT,42900,2 years,Registered nurse,RENT,274.05,8000,other, 36 months,14.16%,1240,,,44,112,3,3,0,5,4,2,7,0,2,8,0,0,12,9921,Fully Paid
1159839,UT,95000,8 years,Tomax Corporation,MORTGAGE,975.64,35000,debt_consolidation, 60 months,22.45%,,,,,,,,,46,,,,,,11,,0,34,,Charged Off
64701775,SC,52000,,,MORTGAGE,628.39,20000,debt_consolidation, 36 months,8.18%,12965,,,86,132,4,4,2,,5,6,8,0,1,10,80,0,17,52882,Fully Paid
1123243,SC,27000,,,OWN,139.2,4000,debt_consolidation, 36 months,15.27%,,,,,,,,,,,,,,,13,,0,19,,Fully Paid
60945007,NY,95000,,,RENT,402.54,12000,credit_card, 36 months,12.69%,2897,,,10,210,4,4,0,,4,1,4,0,3,4,33.3,0,7,11588,Fully Paid
96425438,TX,227000,10+ years,Senior Manager,OWN,248.82,8000,credit_card, 36 months,7.49%,2140,3,4799,119,192,23,23,7,17,8,7,9,0,0,10,0,0,29,21404,Fully Paid
62287328,MN,24423,,,RENT,225.95,10000,credit_card, 60 months,12.69%,1448,,,21,171,6,6,0,,11,2,12,0,2,13,25,0,22,15925,Charged Off
112499738,MI,100000,10+ years,CUSTOMER SERVICE FIELD SPECIALISTS,MORTGAGE,815.85,35000,other, 60 months,14.08%,25231,1,1999,37,194,2,2,2,,6,1,8,0,3,9,0,0,14,3727,Charged Off
10646209,TX,90000,10+ years,Sr Transportation Supervisior,RENT,1069.44,30000,debt_consolidation, 36 months,16.99%,4403,,,235,314,1,1,0,,11,26,17,0,3,20,60,0,49,79259,Charged Off
95755789,FL,74000,10+ years,Manager of Administrative Services ,RENT,621.95,18200,debt_consolidation, 36 months,13.99%,2467,1,3630,134,76,9,9,0,,7,9,11,0,3,14,100,1,22,34534,Fully Paid
21340811,MA,85000,10+ years,lead material handler,MORTGAGE,359.89,16000,credit_card, 60 months,12.49%,4199,,,111,104,1,1,0,,8,7,10,0,4,13,50,0,28,46190,Fully Paid
63454480,VA,120000,1 year,Pharmacist in Charge,RENT,739.85,24000,debt_consolidation, 36 months,6.89%,9241,,,158,418,34,25,4,68,16,7,4,0,0,5,66.7,0,31,36962,Fully Paid
39539549,IL,45000,10+ years,Security manager,MORTGAGE,303.21,9000,debt_consolidation, 36 months,12.99%,25661,,,135,103,6,3,5,,5,9,4,0,4,8,50,0,20,42442,Fully Paid
56643159,PA,84000,10+ years,Supervisor,MORTGAGE,406.71,18000,debt_consolidation, 60 months,12.69%,16249,,,153,148,7,5,2,11,8,18,8,0,5,14,50,0,39,106235,Charged Off
7719713,CA,70000,10+ years,,RENT,100.89,2800,small_business, 36 months,17.76%,6295,,,178,133,15,15,0,,7,5,5,0,0,7,100,0,15,44062,Fully Paid
62499465,NY,60000,10+ years,Educator,RENT,60.39,1800,debt_consolidation, 36 months,12.69%,10393,,,122,173,7,7,1,38,10,11,7,0,2,11,50,0,27,74991,Fully Paid
14558096,CA,30000,4 years,Education Coordinator,RENT,370.76,10750,debt_consolidation, 36 months,14.64%,8066,,,68,103,23,8,0,,7,3,5,0,1,7,80,0,11,56460,Fully Paid
140428369,OH,43600,10+ years,Quality Liason,MORTGAGE,722.54,21000,debt_consolidation, 36 months,14.47%,5555,3,2987,49,154,8,4,1,22,6,4,10,1,5,12,0,0,20,15873,Fully Paid
122371780,MD,26000,,,RENT,163.49,5000,debt_consolidation, 36 months,10.91%,2401,0,1450,18,512,11,11,1,34,8,1,1,0,1,2,100,1,13,4802,Charged Off
117596940,CA,80000,10+ years,Teacher,RENT,408.8,11000,debt_consolidation, 36 months,20.00%,3510,6,2586,43,181,28,8,0,,6,8,7,0,1,10,66.7,0,15,31587,Fully Paid
22471773,NJ,170000,10+ years,VP Product Development R&D,MORTGAGE,1223.77,35000,debt_consolidation, 36 months,15.61%,11611,,,159,447,9,9,2,17,5,5,5,0,1,6,100,0,15,58053,Fully Paid
86022687,MA,50000,10+ years,Claims Edit Analist,MORTGAGE,227.49,7000,debt_consolidation, 36 months,10.49%,19186,2,3224,146,137,4,4,4,34,9,11,7,0,3,11,25,1,31,22377,Fully Paid
119412292,NJ,175100,4 years,Director ,MORTGAGE,216.82,7000,debt_consolidation, 36 months,7.21%,17509,0,17759,142,334,6,6,3,31,12,7,12,0,2,15,33.3,0,28,105802,Fully Paid
10766831,IL,35000,,,RENT,324.6,9500,debt_consolidation, 36 months,13.98%,1764,,,147,173,4,4,0,,11,4,14,0,2,15,25,0,31,21165,Fully Paid
70907020,TN,120000,10+ years,Store Manager,RENT,372.76,10275,debt_consolidation, 36 months,18.25%,8035,7,1712,138,163,1,1,0,11,5,41,6,0,6,9,50,0,56,72313,Fully Paid
3217380,NJ,96000,10+ years,National Electronic Transit,MORTGAGE,665.44,20000,debt_consolidation, 36 months,12.12%,21369,,,138,171,44,43,5,60,16,8,10,0,0,13,87.5,0,32,35553,Fully Paid
96637327,GA,50000,10+ years,press operator,MORTGAGE,351.53,10000,home_improvement, 36 months,15.99%,19215,2,3865,48,141,26,10,2,,4,5,7,0,1,10,75,0,14,37001,Charged Off
87514753,TN,60234,,,RENT,158.98,5000,debt_consolidation, 36 months,8.99%,1437,0,1476,144,178,14,14,0,30,8,25,8,0,0,12,71.4,0,35,14365,Fully Paid
54534262,IN,39000,10+ years,Senior composer,RENT,167.84,4800,car, 36 months,15.61%,2094,,,14,125,4,4,0,,10,1,5,0,4,6,0,1,20,12569,Charged Off
71974138,GA,50973,,,OWN,648.98,21550,credit_card, 36 months,5.32%,2085,1,7894,184,396,22,22,0,66,5,3,7,0,0,7,0,0,12,12508,Fully Paid
50455683,CA,90000,2 years,Quality Engineer,RENT,938.57,30000,debt_consolidation, 36 months,7.89%,2277,,,70,120,11,10,0,,12,4,14,0,3,16,11.1,0,22,36434,Fully Paid
1166335,CA,36609.41,2 years,Pacifica Graduate Institute,RENT,166.35,5100,credit_card, 36 months,10.74%,,,,,,,,,,,,,,,7,,0,13,,Fully Paid
54027692,CA,100000,2 years,director of lifelong learning,RENT,171.11,4800,debt_consolidation, 36 months,16.99%,6551,,,120,195,4,3,1,28,9,4,8,0,5,12,83.3,0,20,78611,Fully Paid
88048750,MD,160000,10+ years,Owner/Operator,RENT,448.4,14000,small_business, 36 months,9.49%,6196,1,2324,167,173,10,10,1,61,3,22,4,0,1,14,50,1,30,80543,Charged Off
112555874,MD,38022,4 years,Team Lead/Supervisor,MORTGAGE,274.31,7800,debt_consolidation, 36 months,16.02%,27301,6,871,77,94,2,2,1,,6,5,6,0,6,8,0,0,21,34117,Fully Paid
92902556,OR,170000,10+ years,Registered Nurse,OWN,1234.91,40000,house, 36 months,6.99%,21929,4,3568,204,186,7,7,2,11,7,4,4,0,1,7,0,0,18,17381,Fully Paid
96094442,VA,79000,2 years,RN,MORTGAGE,842.85,25600,credit_card, 36 months,11.39%,25869,1,8175,135,193,16,16,1,12,7,15,7,0,0,12,66.7,0,25,70271,Fully Paid
9239722,CA,240000,2 years,VP and Controller,MORTGAGE,1011.08,29175,debt_consolidation, 36 months,14.98%,61495,,,129,193,30,3,11,,8,8,5,0,1,11,75,0,29,139550,Fully Paid
63408394,MO,46000,4 years,Bus Operator,RENT,130.94,4000,other, 36 months,10.99%,1954,,,83,120,16,16,0,27,8,15,3,0,0,8,100,0,26,15630,Fully Paid
78984813,CA,28000,3 years,Liaison,RENT,265.68,8000,car, 36 months,11.99%,2370,0,1981,141,262,5,5,0,55,6,6,8,0,2,13,25,0,16,28438,Fully Paid
75049794,FL,34524,7 years,Cook,RENT,283.65,9000,debt_consolidation, 36 months,8.39%,4069,1,4590,166,133,3,3,2,,10,3,7,0,2,8,20,1,19,32552,Fully Paid
35014170,AZ,46000,2 years,Senior Support Specialist,RENT,188.53,5225,debt_consolidation, 36 months,17.86%,2245,,,120,26,11,11,2,28,3,34,4,0,3,26,66.7,0,41,58358,Fully Paid
88085796,MN,145000,1 year,Global Network Manager,MORTGAGE,344.17,10000,debt_consolidation, 36 months,14.49%,32266,3,3733,137,155,5,5,1,42,6,8,5,0,5,8,60,1,16,72217,Fully Paid
87065873,TX,90000,10+ years,Senior BA,OWN,470.31,14000,debt_consolidation, 36 months,12.79%,5815,2,3450,152,157,2,2,1,67,11,15,10,0,6,19,0,0,44,104661,Fully Paid
134338143,MD,36000,10+ years,Building service worker,RENT,78.47,2100,other, 36 months,20.39%,869,3,1891,62,83,6,6,0,,7,14,14,0,11,17,16.7,0,29,14780,Fully Paid
3198490,WI,94000,5 years,Gonzalez Saggio & Harlan LLP,MORTGAGE,328.53,9600,credit_card, 36 months,14.09%,15757,,,141,186,2,2,3,,7,7,9,0,3,13,100,0,26,34610,Fully Paid
